env,lr,use_entropy,episode,return
CartPole-v0,0.0016,True,36,10.466174574128356
CartPole-v0,0.0016,True,37,9.561792499119552
CartPole-v0,0.0016,True,38,8.64827525163591
CartPole-v0,0.0016,True,39,11.361512828387072
CartPole-v0,0.0016,True,40,11.361512828387072
CartPole-v0,0.0016,True,41,9.561792499119552
CartPole-v0,0.0016,True,42,12.247897700103202
CartPole-v0,0.0016,True,43,10.466174574128356
CartPole-v0,0.0016,True,44,9.561792499119552
CartPole-v0,0.0016,True,45,10.466174574128356
CartPole-v0,0.0016,True,46,9.561792499119552
CartPole-v0,0.0016,True,47,7.72553055720799
CartPole-v0,0.0016,True,48,9.561792499119552
CartPole-v0,0.0016,True,49,17.383137616441324
CartPole-v0,0.0016,True,50,8.64827525163591
CartPole-v0,0.0016,False,1,15.705680661607312
CartPole-v0,0.0016,False,2,13.994164535871148
CartPole-v0,0.0016,False,3,16.548623854991238
CartPole-v0,0.0016,False,4,16.548623854991238
CartPole-v0,0.0016,False,5,13.994164535871148
CartPole-v0,0.0016,False,6,10.466174574128356
CartPole-v0,0.0016,False,7,10.466174574128356
CartPole-v0,0.0016,False,8,38.27098590577117
CartPole-v0,0.0016,False,9,16.548623854991238
CartPole-v0,0.0016,False,10,43.039879752284044
CartPole-v0,0.0016,False,11,21.432185919278098
CartPole-v0,0.0016,False,12,25.28279056684035
CartPole-v0,0.0016,False,13,39.499393286246324
CartPole-v0,0.0016,False,14,25.28279056684035
CartPole-v0,0.0016,False,15,13.994164535871148
CartPole-v0,0.0016,False,16,16.548623854991238
CartPole-v0,0.0016,False,17,16.548623854991238
CartPole-v0,0.0016,False,18,22.995685419484463
CartPole-v0,0.0016,False,19,52.94133584143496
CartPole-v0,0.0016,False,20,15.705680661607312
CartPole-v0,0.0016,False,21,76.71355370519932
CartPole-v0,0.0016,False,22,44.731652283761456
CartPole-v0,0.0016,False,23,22.995685419484463
CartPole-v0,0.0016,False,24,35.73883979152814
CartPole-v0,0.0016,False,25,19.836941046095397
CartPole-v0,0.0016,False,26,16.548623854991238
CartPole-v0,0.0016,False,27,28.94467727277075
CartPole-v0,0.0016,False,28,38.27098590577117
CartPole-v0,0.0016,False,29,37.64746051087997
CartPole-v0,0.0016,False,30,27.501966404214624
CartPole-v0,0.0016,False,31,40.10439935338386
CartPole-v0,0.0016,False,32,25.28279056684035
CartPole-v0,0.0016,False,33,40.70335535985002
CartPole-v0,0.0016,False,34,57.86657778452313
CartPole-v0,0.0016,False,35,55.24767862361889
CartPole-v0,0.0016,False,36,40.70335535985002
CartPole-v0,0.0016,False,37,53.877803258190404
CartPole-v0,0.0016,False,38,53.41192248302061
CartPole-v0,0.0016,False,39,77.85482127611381
CartPole-v0,0.0016,False,40,60.728897164219454
CartPole-v0,0.0016,False,41,35.08973716315974
CartPole-v0,0.0016,False,42,66.22455991010975
CartPole-v0,0.0016,False,43,41.883358588189004
CartPole-v0,0.0016,False,44,72.3748332300791
CartPole-v0,0.0016,False,45,51.50086297258367
CartPole-v0,0.0016,False,46,42.46452500230711
CartPole-v0,0.0016,False,47,49.51141112129299
CartPole-v0,0.0016,False,48,79.56565382537595
CartPole-v0,0.0016,False,49,59.11798255774501
CartPole-v0,0.0016,False,50,47.44035124744375
CartPole-v0,0.0016,False,1,14.854222890512437
CartPole-v0,0.0016,False,2,23.765728565289617
CartPole-v0,0.0016,False,3,12.247897700103202
CartPole-v0,0.0016,False,4,11.361512828387072
CartPole-v0,0.0016,False,5,8.64827525163591
CartPole-v0,0.0016,False,6,9.561792499119552
CartPole-v0,0.0016,False,7,13.12541872310217
CartPole-v0,0.0016,False,8,23.765728565289617
CartPole-v0,0.0016,False,9,11.361512828387072
CartPole-v0,0.0016,False,10,9.561792499119552
CartPole-v0,0.0016,False,11,18.20930624027691
CartPole-v0,0.0016,False,12,12.247897700103202
CartPole-v0,0.0016,False,13,12.247897700103202
CartPole-v0,0.0016,False,14,11.361512828387072
CartPole-v0,0.0016,False,15,11.361512828387072
CartPole-v0,0.0016,False,16,10.466174574128356
CartPole-v0,0.0016,False,17,19.836941046095397
CartPole-v0,0.0016,False,18,13.12541872310217
CartPole-v0,0.0016,False,19,18.20930624027691
CartPole-v0,0.0016,False,20,16.548623854991238
CartPole-v0,0.0016,False,21,25.28279056684035
CartPole-v0,0.0016,False,22,12.247897700103202
CartPole-v0,0.0016,False,23,37.64746051087997
CartPole-v0,0.0016,False,24,12.247897700103202
CartPole-v0,0.0016,False,25,14.854222890512437
CartPole-v0,0.0016,False,26,18.20930624027691
CartPole-v0,0.0016,False,27,15.705680661607312
CartPole-v0,0.0016,False,28,13.994164535871148
CartPole-v0,0.0016,False,29,10.466174574128356
CartPole-v0,0.0016,False,30,17.383137616441324
CartPole-v0,0.0016,False,31,21.432185919278098
CartPole-v0,0.0016,False,32,22.995685419484463
CartPole-v0,0.0016,False,33,38.27098590577117
CartPole-v0,0.0016,False,34,24.52807127963672
CartPole-v0,0.0016,False,35,19.02721317787414
CartPole-v0,0.0016,False,36,52.94133584143496
CartPole-v0,0.0016,False,37,13.12541872310217
CartPole-v0,0.0016,False,38,37.017636879676736
CartPole-v0,0.0016,False,39,36.38145139361286
CartPole-v0,0.0016,False,40,26.769663034560228
CartPole-v0,0.0016,False,41,28.226946740172476
CartPole-v0,0.0016,False,42,26.029962661171947
CartPole-v0,0.0016,False,43,16.548623854991238
CartPole-v0,0.0016,False,44,32.42709509397165
CartPole-v0,0.0016,False,45,26.769663034560228
CartPole-v0,0.0016,False,46,35.08973716315974
CartPole-v0,0.0016,False,47,15.705680661607312
CartPole-v0,0.0016,False,48,13.994164535871148
CartPole-v0,0.0016,False,49,36.38145139361286
CartPole-v0,0.0016,False,50,23.765728565289617
CartPole-v0,0.0016,False,1,31.055091413092185
CartPole-v0,0.0016,False,2,22.995685419484463
CartPole-v0,0.0016,False,3,26.769663034560228
CartPole-v0,0.0016,False,4,19.02721317787414
CartPole-v0,0.0016,False,5,23.765728565289617
CartPole-v0,0.0016,False,6,16.548623854991238
CartPole-v0,0.0016,False,7,29.655230500043043
CartPole-v0,0.0016,False,8,22.217864060085315
CartPole-v0,0.0016,False,9,12.247897700103202
CartPole-v0,0.0016,False,10,31.744540498961264
CartPole-v0,0.0016,False,11,44.731652283761456
CartPole-v0,0.0016,False,12,40.70335535985002
CartPole-v0,0.0016,False,13,19.836941046095397
CartPole-v0,0.0016,False,14,54.3390252256085
CartPole-v0,0.0016,False,15,40.10439935338386
CartPole-v0,0.0016,False,16,19.836941046095397
CartPole-v0,0.0016,False,17,39.499393286246324
CartPole-v0,0.0016,False,18,25.28279056684035
CartPole-v0,0.0016,False,19,45.28433576092384
CartPole-v0,0.0016,False,20,40.10439935338386
CartPole-v0,0.0016,False,21,11.361512828387072
CartPole-v0,0.0016,False,22,15.705680661607312
CartPole-v0,0.0016,False,23,30.35867819504261
CartPole-v0,0.0016,False,24,53.877803258190404
CartPole-v0,0.0016,False,25,26.769663034560228
CartPole-v0,0.0016,False,26,22.217864060085315
CartPole-v0,0.0016,False,27,57.86657778452313
CartPole-v0,0.0016,False,28,17.383137616441324
CartPole-v0,0.0016,False,29,41.883358588189004
CartPole-v0,0.0016,False,30,53.877803258190404
CartPole-v0,0.0016,False,31,45.28433576092384
CartPole-v0,0.0016,False,32,40.70335535985002
CartPole-v0,0.0016,False,33,48.48628825761962
CartPole-v0,0.0016,False,34,28.226946740172476
CartPole-v0,0.0016,False,35,33.771795901601614
CartPole-v0,0.0016,False,36,22.995685419484463
CartPole-v0,0.0016,False,37,41.29632180625152
CartPole-v0,0.0016,False,38,33.10282414303193
CartPole-v0,0.0016,False,39,14.854222890512437
CartPole-v0,0.0016,False,40,49.51141112129299
CartPole-v0,0.0016,False,41,37.64746051087997
CartPole-v0,0.0016,False,42,14.854222890512437
CartPole-v0,0.0016,False,43,61.51039211065148
CartPole-v0,0.0016,False,44,50.516134039979256
CartPole-v0,0.0016,False,45,49.001425375043425
CartPole-v0,0.0016,False,46,33.771795901601614
CartPole-v0,0.0016,False,47,45.8314924033146
CartPole-v0,0.0016,False,48,34.434077942585596
CartPole-v0,0.0016,False,49,74.50902393036901
CartPole-v0,0.0016,False,50,55.6952018373827
CartPole-v0,0.0016,False,1,18.20930624027691
CartPole-v0,0.0016,False,2,13.12541872310217
CartPole-v0,0.0016,False,3,13.994164535871148
CartPole-v0,0.0016,False,4,14.854222890512437
CartPole-v0,0.0016,False,5,17.383137616441324
CartPole-v0,0.0016,False,6,13.994164535871148
CartPole-v0,0.0016,False,7,31.055091413092185
CartPole-v0,0.0016,False,8,15.705680661607312
CartPole-v0,0.0016,False,9,50.01629701008006
CartPole-v0,0.0016,False,10,21.432185919278098
CartPole-v0,0.0016,False,11,28.226946740172476
CartPole-v0,0.0016,False,12,17.383137616441324
CartPole-v0,0.0016,False,13,15.705680661607312
CartPole-v0,0.0016,False,14,13.12541872310217
CartPole-v0,0.0016,False,15,28.226946740172476
CartPole-v0,0.0016,False,16,29.655230500043043
CartPole-v0,0.0016,False,17,33.771795901601614
CartPole-v0,0.0016,False,18,35.08973716315974
CartPole-v0,0.0016,False,19,24.52807127963672
CartPole-v0,0.0016,False,20,22.217864060085315
CartPole-v0,0.0016,False,21,20.63857163563444
CartPole-v0,0.0016,False,22,13.994164535871148
CartPole-v0,0.0016,False,23,35.08973716315974
CartPole-v0,0.0016,False,24,33.10282414303193
CartPole-v0,0.0016,False,25,23.765728565289617
CartPole-v0,0.0016,False,26,18.20930624027691
CartPole-v0,0.0016,False,27,14.854222890512437
CartPole-v0,0.0016,False,28,36.38145139361286
CartPole-v0,0.0016,False,29,50.516134039979256
CartPole-v0,0.0016,False,30,28.94467727277075
CartPole-v0,0.0016,False,31,21.432185919278098
CartPole-v0,0.0016,False,32,27.501966404214624
CartPole-v0,0.0016,False,33,35.73883979152814
CartPole-v0,0.0016,False,34,38.27098590577117
CartPole-v0,0.0016,False,35,11.361512828387072
CartPole-v0,0.0016,False,36,13.994164535871148
CartPole-v0,0.0016,False,37,44.17338614521359
CartPole-v0,0.0016,False,38,69.14555293653483
CartPole-v0,0.0016,False,39,14.854222890512437
CartPole-v0,0.0016,False,40,37.017636879676736
CartPole-v0,0.0016,False,41,29.655230500043043
CartPole-v0,0.0016,False,42,19.836941046095397
CartPole-v0,0.0016,False,43,14.854222890512437
CartPole-v0,0.0016,False,44,19.836941046095397
CartPole-v0,0.0016,False,45,40.10439935338386
CartPole-v0,0.0016,False,46,43.039879752284044
CartPole-v0,0.0016,False,47,31.744540498961264
CartPole-v0,0.0016,False,48,33.10282414303193
CartPole-v0,0.0016,False,49,17.383137616441324
CartPole-v0,0.0016,False,50,17.383137616441324
CartPole-v0,0.0016,False,1,13.994164535871148
CartPole-v0,0.0016,False,2,11.361512828387072
CartPole-v0,0.0016,False,3,33.771795901601614
CartPole-v0,0.0016,False,4,21.432185919278098
CartPole-v0,0.0016,False,5,11.361512828387072
CartPole-v0,0.0016,False,6,9.561792499119552
CartPole-v0,0.0016,False,7,16.548623854991238
CartPole-v0,0.0016,False,8,8.64827525163591
CartPole-v0,0.0016,False,9,10.466174574128356
CartPole-v0,0.0016,False,10,13.12541872310217
CartPole-v0,0.0016,False,11,10.466174574128356
CartPole-v0,0.0016,False,12,12.247897700103202
CartPole-v0,0.0016,False,13,10.466174574128356
CartPole-v0,0.0016,False,14,11.361512828387072
CartPole-v0,0.0016,False,15,8.64827525163591
CartPole-v0,0.0016,False,16,8.64827525163591
CartPole-v0,0.0016,False,17,30.35867819504261
CartPole-v0,0.0016,False,18,9.561792499119552
CartPole-v0,0.0016,False,19,14.854222890512437
CartPole-v0,0.0016,False,20,11.361512828387072
CartPole-v0,0.0016,False,21,19.02721317787414
CartPole-v0,0.0016,False,22,12.247897700103202
CartPole-v0,0.0016,False,23,10.466174574128356
CartPole-v0,0.0016,False,24,19.836941046095397
CartPole-v0,0.0016,False,25,13.994164535871148
CartPole-v0,0.0016,False,26,10.466174574128356
CartPole-v0,0.0016,False,27,23.765728565289617
CartPole-v0,0.0016,False,28,17.383137616441324
CartPole-v0,0.0016,False,29,9.561792499119552
CartPole-v0,0.0016,False,30,17.383137616441324
CartPole-v0,0.0016,False,31,14.854222890512437
CartPole-v0,0.0016,False,32,14.854222890512437
CartPole-v0,0.0016,False,33,11.361512828387072
CartPole-v0,0.0016,False,34,14.854222890512437
CartPole-v0,0.0016,False,35,35.08973716315974
CartPole-v0,0.0016,False,36,15.705680661607312
CartPole-v0,0.0016,False,37,13.12541872310217
CartPole-v0,0.0016,False,38,46.90944570448864
CartPole-v0,0.0016,False,39,9.561792499119552
CartPole-v0,0.0016,False,40,13.12541872310217
CartPole-v0,0.0016,False,41,19.02721317787414
CartPole-v0,0.0016,False,42,26.769663034560228
CartPole-v0,0.0016,False,43,20.63857163563444
CartPole-v0,0.0016,False,44,36.38145139361286
CartPole-v0,0.0016,False,45,16.548623854991238
CartPole-v0,0.0016,False,46,15.705680661607312
CartPole-v0,0.0016,False,47,15.705680661607312
CartPole-v0,0.0016,False,48,24.52807127963672
CartPole-v0,0.0016,False,49,26.769663034560228
CartPole-v0,0.0016,False,50,26.769663034560228
